url
https://www.telegraph.co.uk/science/2019/02/13/chimp-sign-language-mimics-human-speech-study-shows/
https://www.channelnewsasia.com/news/technology/samsung-galaxy-s10-galaxy-fold-available-in-singapore-prices-11274916
https://www.channelnewsasia.com/news/technology/huawei-security-row-overshadows-annual-telecoms-gathering-11280846
https://www.channelnewsasia.com/news/technology/deliveroo-service-disruption-causes-delay-in-food-orders-11280534
https://www.channelnewsasia.com/news/video-on-demand/challenge-tomorrow/hybrid-war-10086480
https://www.channelnewsasia.com/news/technology/google-launches-new-developer-space-initiative-11280160
https://www.channelnewsasia.com/news/technology/democratic-senators-urge-ftc-to-act-on-facebook--friendly-fraud--practices-11278776
https://www.channelnewsasia.com/news/singapore/mosquitoes-male-released-nee-soon-east-tampines-west-wolbachia-11278716
https://www.channelnewsasia.com/news/health/chemicals-in-e-cig-flavors-could-harm-respiratory-tract-11281394
https://www.channelnewsasia.com/news/health/the-role-reversal-between-parent-and-child-as-ageing-11258208
https://www.channelnewsasia.com/news/health/how-old-is-too-old-to-drive-seniors-elderly-driving-11260744
https://www.channelnewsasia.com/news/technology/south-korea-tech-firms--us-pe-funds-submit-bids-for-nexon-parent--report-11276774
https://www.channelnewsasia.com/news/technology/google-fails-to-disclose-microphone-in-nest-secure-11275306
https://www.channelnewsasia.com/news/technology/branson-s-virgin-galactic-takes-another-step-toward-space-tourism-11281858
https://www.channelnewsasia.com/news/technology/trump-says-could-include-huawei-and-zte-in-trade-deal-11281918
https://www.channelnewsasia.com/news/technology/intel-says-its-5g-modem-chips-will-not-appear-in-phones-until-2020-11281804
https://www.channelnewsasia.com/news/singapore/starhub-launches-50gb-data-add-on-for-postpaid-plans-11279256
https://www.channelnewsasia.com/news/technology/facebook-meeting-shows-challenges-ahead-for-proposed--oversight-board--11279442
https://www.channelnewsasia.com/news/technology/trump-urges-us-telecommunications-companies-to-step-up-5g-systems-11277424
https://www.channelnewsasia.com/news/singapore/telepod-neuron-charged-provide-pmd-sharing-services-no-licence-11275884
